energy_eV,intensity
1.616034012245641804e+01,2.391980337521117377e-04
1.617202741229806406e+01,2.345658056359581746e-04
1.618371470213971364e+01,2.300769907611671292e-04
1.619540199198135966e+01,2.257255753119503396e-04
1.620708928182300568e+01,2.215058630161031755e-04
1.621877657166465170e+01,2.174124550323614793e-04
1.623046386150630127e+01,2.134402313171079543e-04
1.624215115134794729e+01,2.095843333469672352e-04
1.625383844118959331e+01,2.058401480852892510e-04
1.626552573103123933e+01,2.022032930908825390e-04
1.627721302087288535e+01,1.986696026765888152e-04
1.628890031071453137e+01,1.952351150336559781e-04
1.630058760055617739e+01,1.918960602453672010e-04
1.631227489039782341e+01,1.886488491201601713e-04
1.632396218023947299e+01,1.854900627805783039e-04
1.633564947008111901e+01,1.824164429499252975e-04
1.634733675992276503e+01,1.794248828834685858e-04
1.635902404976441105e+01,1.765124188955912625e-04
1.637071133960606062e+01,1.736762224383552738e-04
1.638239862944770664e+01,1.709135926906810068e-04
1.639408591928935266e+01,1.682219496206986188e-04
1.640577320913099868e+01,1.655988274869233659e-04
1.641746049897264470e+01,1.630418687466682445e-04
1.642914778881429072e+01,1.605488183426635122e-04
1.644083507865593674e+01,1.581175183411627884e-04
1.645252236849758631e+01,1.557459028969252152e-04
1.646420965833923233e+01,1.534319935223962589e-04
1.647589694818087835e+01,1.511738946401542196e-04
1.648758423802252437e+01,1.489697893993253562e-04
1.649927152786417039e+01,1.468179357381173766e-04
1.651095881770581997e+01,1.447166626759852136e-04
1.652264610754746599e+01,1.426643668201784819e-04
1.653433339738911201e+01,1.406595090725414282e-04
1.654602068723075803e+01,1.387006115234996548e-04
1.655770797707240405e+01,1.367862545211012313e-04
1.656939526691405007e+01,1.349150739038734097e-04
1.658108255675569609e+01,1.330857583870579774e-04
1.659276984659734566e+01,1.312970470925357901e-04
1.660445713643899168e+01,1.295477272134379712e-04
1.661614442628063770e+01,1.278366318050629797e-04
1.662783171612228372e+01,1.261626376943213146e-04
1.663951900596392974e+01,1.245246635004477694e-04
1.665120629580557932e+01,1.229216677602294196e-04
1.666289358564722534e+01,1.213526471514578693e-04
1.667458087548887136e+01,1.198166348087273056e-04
1.668626816533051738e+01,1.183126987261116800e-04
1.669795545517216340e+01,1.168399402416012899e-04
1.670964274501380942e+01,1.153974925985257378e-04
1.672133003485545544e+01,1.139845195795002587e-04
1.673301732469710501e+01,1.126002142087222248e-04
1.674470461453875103e+01,1.112437975187172904e-04
1.675639190438039705e+01,1.099145173778745836e-04
1.676807919422204307e+01,1.086116473753588938e-04
1.677976648406369264e+01,1.073344857601877021e-04
1.679145377390533866e+01,1.060823544314733928e-04
1.680314106374698468e+01,1.048545979770068554e-04
1.681482835358863070e+01,1.036505827575477017e-04
1.682651564343027673e+01,1.024696960343328829e-04
1.683820293327192275e+01,1.013113451374767778e-04
1.684989022311356877e+01,1.001749566730733137e-04
1.686157751295521479e+01,9.905997576694199275e-05
1.687326480279686436e+01,9.796586534308370311e-05
1.688495209263851038e+01,9.689210543502675070e-05
1.689663938248015640e+01,9.583819252834684815e-05
1.690832667232180242e+01,9.480363893275368990e-05
1.692001396216345199e+01,9.378797218222010472e-05
1.693170125200509801e+01,9.279073446172632518e-05
1.694338854184674403e+01,9.181148205926459565e-05
1.695507583168839005e+01,9.084978484183824500e-05
1.696676312153003607e+01,8.990522575424937440e-05
1.697845041137168209e+01,8.897740033954428310e-05
1.699013770121332811e+01,8.806591628004684991e-05
1.700182499105497769e+01,8.717039295796802519e-05
1.701351228089662371e+01,8.629046103463962575e-05
1.702519957073826973e+01,8.542576204746500971e-05
1.703688686057991575e+01,8.457594802373917824e-05
1.704857415042156177e+01,8.374068111052707694e-05
1.706026144026321134e+01,8.291963321983741495e-05
1.707194873010485736e+01,8.211248568837093949e-05
1.708363601994650338e+01,8.131892895115439934e-05
1.709532330978814940e+01,8.053866222841684524e-05
1.710701059962979542e+01,7.977139322509054300e-05
1.711869788947144144e+01,7.901683784235539413e-05
1.713038517931308746e+01,7.827471990067448994e-05
1.714207246915473704e+01,7.754477087379702124e-05
1.715375975899638306e+01,7.682672963323306306e-05
1.716544704883802908e+01,7.612034220272546241e-05
1.717713433867967510e+01,7.542536152227510566e-05
1.718882162852132112e+01,7.474154722129198341e-05
1.720050891836297069e+01,7.406866540046866182e-05
1.721219620820461671e+01,7.340648842199351835e-05
1.722388349804626273e+01,7.275479470773633299e-05
1.723557078788790875e+01,7.211336854506304414e-05
1.724725807772955477e+01,7.148199989994699546e-05
1.725894536757120079e+01,7.086048423706412522e-05
1.727063265741284681e+01,7.024862234657307518e-05
1.728231994725449638e+01,6.964622017729614446e-05
1.729400723709614240e+01,6.905308867603108147e-05
1.730569452693778842e+01,6.846904363273364092e-05
1.731738181677943444e+01,6.789390553132858654e-05
1.732906910662108402e+01,6.732749940591253976e-05
1.734075639646273004e+01,6.676965470212745622e-05
1.735244368630437606e+01,6.622020514348957035e-05
1.736413097614602208e+01,6.567898860247404363e-05
1.737581826598766810e+01,6.514584697615953687e-05
1.738750555582931412e+01,6.462062606624915093e-05
1.739919284567096014e+01,6.410317546329094335e-05
1.741088013551260616e+01,6.359334843493018611e-05
1.742256742535425218e+01,6.309100181803275391e-05
1.743425471519590175e+01,6.259599591452550966e-05
1.744594200503754777e+01,6.210819439080875681e-05
1.745762929487919735e+01,6.162746418059765713e-05
1.746931658472084337e+01,6.115367539106298419e-05
1.748100387456248939e+01,6.068670121213845867e-05
1.749269116440413541e+01,6.022641782887648066e-05
1.750437845424578143e+01,5.977270433673232601e-05
1.751606574408742745e+01,5.932544265966609593e-05
1.752775303392907347e+01,5.888451747095479262e-05
1.753944032377071949e+01,5.844981611661219926e-05
1.755112761361236551e+01,5.802122854131791551e-05
1.756281490345401508e+01,5.759864721676189386e-05
1.757450219329566110e+01,5.718196707231475899e-05
1.758618948313730712e+01,5.677108542793580528e-05
1.759787677297895669e+01,5.636590192923845489e-05
1.760956406282060271e+01,5.596631848463276955e-05
1.762125135266224873e+01,5.557223920446796280e-05
1.763293864250389476e+01,5.518357034210417559e-05
1.764462593234554078e+01,5.480022023684233043e-05
1.765631322218718680e+01,5.442209925864522978e-05
1.766800051202883282e+01,5.404911975458597152e-05
1.767968780187047884e+01,5.368119599696165149e-05
1.769137509171212486e+01,5.331824413301346742e-05
1.770306238155377443e+01,5.296018213619613419e-05
1.771474967139542045e+01,5.260692975894260367e-05
1.772643696123706647e+01,5.225840848687038711e-05
1.773812425107871604e+01,5.191454149438090126e-05
1.774981154092036206e+01,5.157525360160277784e-05
1.776149883076200808e+01,5.124047123263164848e-05
1.777318612060365410e+01,5.091012237502349098e-05
1.778487341044530012e+01,5.058413654049782318e-05
1.779656070028694614e+01,5.026244472680923994e-05
1.780824799012859216e+01,4.994497938074809242e-05
1.781993527997023818e+01,4.963167436223211868e-05
1.783162256981188420e+01,4.932246490945200692e-05
1.784330985965353378e+01,4.901728760503606133e-05
1.785499714949517980e+01,4.871608034320003500e-05
1.786668443933682582e+01,4.841878229784838409e-05
1.787837172917847539e+01,4.812533389159718200e-05
1.789005901902012141e+01,4.783567676568752943e-05
1.790174630886176743e+01,4.754975375075950241e-05
1.791343359870341345e+01,4.726750883846040079e-05
1.792512088854505947e+01,4.698888715385872146e-05
1.793680817838670549e+01,4.671383492863848618e-05
1.794849546822835151e+01,4.644229947504866196e-05
1.796018275806999753e+01,4.617422916058356409e-05
1.797187004791164355e+01,4.590957338337085699e-05
1.798355733775329313e+01,4.564828254824463528e-05
1.799524462759493915e+01,4.539030804348247698e-05
1.800693191743658517e+01,4.513560221818427000e-05
1.801861920727823474e+01,4.488411836027423110e-05
1.803030649711988076e+01,4.463581067510607341e-05
1.804199378696152678e+01,4.439063426465165085e-05
1.805368107680317280e+01,4.414854510725685713e-05
1.806536836664481882e+01,4.390950003794569738e-05
1.807705565648646484e+01,4.367345672925658111e-05
1.808874294632811086e+01,4.344037367259434291e-05
1.810043023616975688e+01,4.321021016008215509e-05
1.811211752601140645e+01,4.298292626689852571e-05
1.812380481585305247e+01,4.275848283408470500e-05
1.813549210569469849e+01,4.253684145180761247e-05
1.814717939553634807e+01,4.231796444306606714e-05
1.815886668537799409e+01,4.210181484782614511e-05
1.817055397521964011e+01,4.188835640757270125e-05
1.818224126506128613e+01,4.167755355026585398e-05
1.819392855490293215e+01,4.146937137568955151e-05
1.820561584474457817e+01,4.126377564118122822e-05
1.821730313458622419e+01,4.106073274773121480e-05
1.822899042442787021e+01,4.086020972644138511e-05
1.824067771426951623e+01,4.066217422533249608e-05
1.825236500411116580e+01,4.046659449649017134e-05
1.826405229395281182e+01,4.027343938354021805e-05
1.827573958379445784e+01,4.008267830944296344e-05
1.828742687363610742e+01,3.989428126459867611e-05
1.829911416347775344e+01,3.970821879525474778e-05
1.831080145331939946e+01,3.952446199220564365e-05
1.832248874316104548e+01,3.934298247977842470e-05
1.833417603300269150e+01,3.916375240509510083e-05
1.834586332284433752e+01,3.898674442760446230e-05
1.835755061268598354e+01,3.881193170887578677e-05
1.836923790252762956e+01,3.863928790264732025e-05
1.838092519236927558e+01,3.846878714512238302e-05
1.839261248221092515e+01,3.830040404550660220e-05
1.840429977205257117e+01,3.813411367677954872e-05
1.841598706189421719e+01,3.796989156669411104e-05
1.842767435173586676e+01,3.780771368899829972e-05
1.843936164157751278e+01,3.764755645487281491e-05
1.845104893141915881e+01,3.748939670457859683e-05
1.846273622126080483e+01,3.733321169930934452e-05
1.847442351110245085e+01,3.717897911324314849e-05
1.848611080094409687e+01,3.702667702578799210e-05
1.849779809078574289e+01,3.687628391401622272e-05
1.850948538062738891e+01,3.672777864528301874e-05
1.852117267046903493e+01,3.658114047002395997e-05
1.853285996031068450e+01,3.643634901472719530e-05
1.854454725015233052e+01,3.629338427507587753e-05
1.855623453999397654e+01,3.615222660925588476e-05
1.856792182983562611e+01,3.601285673142548099e-05
1.857960911967727213e+01,3.587525570534235542e-05
1.859129640951891815e+01,3.573940493814383243e-05
1.860298369936056417e+01,3.560528617427696568e-05
1.861467098920221019e+01,3.547288148957455234e-05
1.862635827904385621e+01,3.534217328547322519e-05
1.863804556888550223e+01,3.521314428337048527e-05
1.864973285872714825e+01,3.508577751911707676e-05
1.866142014856879783e+01,3.496005633764132293e-05
1.867310743841044385e+01,3.483596438770266503e-05
1.868479472825208987e+01,3.471348561677044687e-05
1.869648201809373944e+01,3.459260426602591901e-05
1.870816930793538546e+01,3.447330486548404725e-05
1.871985659777703148e+01,3.435557222923197451e-05
1.873154388761867750e+01,3.423939145078211681e-05
1.874323117746032352e+01,3.412474789853670157e-05
1.875491846730196954e+01,3.401162721136132932e-05
1.876660575714361556e+01,3.390001529426502438e-05
1.877829304698526158e+01,3.378989831418431465e-05
1.878998033682690760e+01,3.368126269586907065e-05
1.880166762666855718e+01,3.357409511786767101e-05
1.881335491651020320e+01,3.346838250860952247e-05
1.882504220635184922e+01,3.336411204258222406e-05
1.883672949619349879e+01,3.326127113660203358e-05
1.884841678603514481e+01,3.315984744617516989e-05
1.886010407587679083e+01,3.305982886194772845e-05
1.887179136571843685e+01,3.296120350624296319e-05
1.888347865556008287e+01,3.286395972968358340e-05
1.889516594540172889e+01,3.276808610789731731e-05
1.890685323524337491e+01,3.267357143830424489e-05
1.891854052508502093e+01,3.258040473698394147e-05
1.893022781492666695e+01,3.248857523562092105e-05
1.894191510476831652e+01,3.239807237852673278e-05
1.895360239460996254e+01,3.230888581973732806e-05
1.896528968445160857e+01,3.222100542018383504e-05
1.897697697429325814e+01,3.213442124493572381e-05
1.898866426413490416e+01,3.204912356051478368e-05
1.900035155397655018e+01,3.196510283227828596e-05
1.901203884381819620e+01,3.188234972187048552e-05
1.902372613365984222e+01,3.180085508474088195e-05
1.903541342350148824e+01,3.172060996772810217e-05
1.904710071334313426e+01,3.164160560670799483e-05
1.905878800318478028e+01,3.156383342430527935e-05
1.907047529302642630e+01,3.148728502766699446e-05
1.908216258286807587e+01,3.141195220629713637e-05
1.909384987270972189e+01,3.133782692995132113e-05
1.910553716255136791e+01,3.126490134659016331e-05
1.911722445239301749e+01,3.119316778039090337e-05
1.912891174223466351e+01,3.112261872981591512e-05
1.914059903207630953e+01,3.105324686573734082e-05
1.915228632191795555e+01,3.098504502961695295e-05
1.916397361175960157e+01,3.091800623174047674e-05
1.917566090160124759e+01,3.085212364950530291e-05
1.918734819144289361e+01,3.078739062576112302e-05
1.919903548128453963e+01,3.072380066720247101e-05
1.921072277112618565e+01,3.066134744281252713e-05
1.922241006096783522e+01,3.060002478235751355e-05
1.923409735080948124e+01,3.053982667493102411e-05
1.924578464065113081e+01,3.048074726754736356e-05
1.925747193049277683e+01,3.042278086378376388e-05
1.926915922033442286e+01,3.036592192247042409e-05
1.928084651017606888e+01,3.031016505642803816e-05
1.929253380001771490e+01,3.025550503125219769e-05
1.930422108985936092e+01,3.020193676414417814e-05
1.931590837970100694e+01,3.014945532278753254e-05
1.932759566954265296e+01,3.009805592427015742e-05
1.933928295938429898e+01,3.004773393405121073e-05
1.935097024922594855e+01,2.999848486497259389e-05
1.936265753906759457e+01,2.995030437631457447e-05
1.937434482890924059e+01,2.990318827289505471e-05
1.938603211875089016e+01,2.985713250421226237e-05
1.939771940859253618e+01,2.981213316363053525e-05
1.940940669843418220e+01,2.976818648760871480e-05
1.942109398827582822e+01,2.972528885497109812e-05
1.943278127811747424e+01,2.968343678622049759e-05
1.944446856795912026e+01,2.964262694289321177e-05
1.945615585780076628e+01,2.960285612695576850e-05
1.946784314764241230e+01,2.956412128024310491e-05
1.947953043748405833e+01,2.952641948393807921e-05
1.949121772732570790e+01,2.948974795809214831e-05
1.950290501716735392e+01,2.945410406118710280e-05
1.951459230700899994e+01,2.941948528973761199e-05
1.952627959685064951e+01,2.938588927793462982e-05
1.953796688669229553e+01,2.935331379732961419e-05
1.954965417653394155e+01,2.932175675655922432e-05
1.956134146637558757e+01,2.929121620111086542e-05
1.957302875621723359e+01,2.926169031312874863e-05
1.958471604605887961e+01,2.923317741126062210e-05
1.959640333590052563e+01,2.920567595054520373e-05
1.960809062574217165e+01,2.917918452234029850e-05
1.961977791558381767e+01,2.915370185429171584e-05
1.963146520542546725e+01,2.912922681034314933e-05
1.964315249526711327e+01,2.910575839078697843e-05
1.965483978510875929e+01,2.908329573235627312e-05
1.966652707495040886e+01,2.906183810835809324e-05
1.967821436479205488e+01,2.904138492884831605e-05
1.968990165463370090e+01,2.902193574084807010e-05
1.970158894447534692e+01,2.900349022860224628e-05
1.971327623431699294e+01,2.898604821388002176e-05
1.972496352415863896e+01,2.896960965631799299e-05
1.973665081400028498e+01,2.895417465380591455e-05
1.974833810384193100e+01,2.893974344291563999e-05
1.976002539368357702e+01,2.892631639937336303e-05
1.977171268352522659e+01,2.891389403857572832e-05
1.978339997336687262e+01,2.890247701615009286e-05
1.979508726320851864e+01,2.889206612855937194e-05
1.980677455305016821e+01,2.888266231375193700e-05
1.981846184289181423e+01,2.887426665185705005e-05
1.983014913273346025e+01,2.886688036592626139e-05
1.984183642257510627e+01,2.886050482272140778e-05
1.985352371241675229e+01,2.885514153354963446e-05
1.986521100225839831e+01,2.885079215514611530e-05
1.987689829210004433e+01,2.884745849060504360e-05
1.988858558194169035e+01,2.884514249035952392e-05
1.990027287178333992e+01,2.884384625321105927e-05
1.991196016162498594e+01,2.884357202740928095e-05
1.992364745146663196e+01,2.884432221178272399e-05
1.993533474130828154e+01,2.884609935692129194e-05
1.994702203114992756e+01,2.884890616641137994e-05
1.995870932099157358e+01,2.885274549812426946e-05
1.997039661083321960e+01,2.885762036555882801e-05
1.998208390067486562e+01,2.886353393923929300e-05
1.999377119051651164e+01,2.887048954816917340e-05
2.000545848035815766e+01,2.887849068134210571e-05
2.001714577019980368e+01,2.888754098931082330e-05
2.002883306004144970e+01,2.889764428581508595e-05
2.004052034988309927e+01,2.890880454946988430e-05
2.005220763972474529e+01,2.892102592551482713e-05
2.006389492956639131e+01,2.893431272762602956e-05
2.007558221940804088e+01,2.894866943979158629e-05
2.008726950924968691e+01,2.896410071825198179e-05
2.009895679909133293e+01,2.898061139350670455e-05
2.011064408893297895e+01,2.899820647238833941e-05
2.012233137877462497e+01,2.901689114020565240e-05
2.013401866861627099e+01,2.903667076295696236e-05
2.014570595845791701e+01,2.905755088961545614e-05
2.015739324829956303e+01,2.907953725448781288e-05
2.016908053814120905e+01,2.910263577964787530e-05
2.018076782798285862e+01,2.912685257744697081e-05
2.019245511782450464e+01,2.915219395310250850e-05
2.020414240766615066e+01,2.917866640736683774e-05
2.021582969750780023e+01,2.920627663927791983e-05
2.022751698734944625e+01,2.923503154899389334e-05
2.023920427719109227e+01,2.926493824071349118e-05
2.025089156703273829e+01,2.929600402568417313e-05
2.026257885687438431e+01,2.932823642530027757e-05
2.027426614671603033e+01,2.936164317429316439e-05
2.028595343655767635e+01,2.939623222401570386e-05
2.029764072639932238e+01,2.943201174582342207e-05
2.030932801624096840e+01,2.946899013455458999e-05
2.032101530608261797e+01,2.950717601211187862e-05
2.033270259592426399e+01,2.954657823114794157e-05
2.034438988576591001e+01,2.958720587885785270e-05
2.035607717560755958e+01,2.962906828088080407e-05
2.036776446544920560e+01,2.967217500531402574e-05
2.037945175529085162e+01,2.971653586684205777e-05
2.039113904513249764e+01,2.976216093098398694e-05
2.040282633497414366e+01,2.980906051846206654e-05
2.041451362481578968e+01,2.985724520969485350e-05
2.042620091465743570e+01,2.990672584941818309e-05
2.043788820449908172e+01,2.995751355143747434e-05
2.044957549434073130e+01,3.000961970351489333e-05
2.046126278418237732e+01,3.006305597239500635e-05
2.047295007402402334e+01,3.011783430897297173e-05
2.048463736386567291e+01,3.017396695360890927e-05
2.049632465370731893e+01,3.023146644159265526e-05
2.050801194354896495e+01,3.029034560876328741e-05
2.051969923339061097e+01,3.035061759728748191e-05
2.053138652323225699e+01,3.041229586160140895e-05
2.054307381307390301e+01,3.047539417452085230e-05
2.055476110291554903e+01,3.053992663352429304e-05
2.056644839275719505e+01,3.060590766721398877e-05
2.057813568259884107e+01,3.067335204196026949e-05
2.058982297244049064e+01,3.074227486873437279e-05
2.060151026228213667e+01,3.081269161013526655e-05
2.061319755212378269e+01,3.088461808761651373e-05
2.062488484196543226e+01,3.095807048891870188e-05
2.063657213180707828e+01,3.103306537571376639e-05
2.064825942164872430e+01,3.110961969146784829e-05
2.065994671149037032e+01,3.118775076952875125e-05
2.067163400133201634e+01,3.126747634144524848e-05
2.068332129117366236e+01,3.134881454552514450e-05
2.069500858101530838e+01,3.143178393563943044e-05
2.070669587085695440e+01,3.151640349028015623e-05
2.071838316069860042e+01,3.160269262187983267e-05
2.073007045054024999e+01,3.169067118640062368e-05
2.074175774038189601e+01,3.178035949320146697e-05
2.075344503022354203e+01,3.187177831519248796e-05
2.076513232006519161e+01,3.196494889928506213e-05
2.077681960990683763e+01,3.205989297714728349e-05
2.078850689974848365e+01,3.215663277627480717e-05
2.080019418959012967e+01,3.225519103138674266e-05
2.081188147943177569e+01,3.235559099615722945e-05
2.082356876927342171e+01,3.245785645529385588e-05
2.083525605911506773e+01,3.256201173697377652e-05
2.084694334895671375e+01,3.266808172564949505e-05
2.085863063879835977e+01,3.277609187523640834e-05
2.087031792864000934e+01,3.288606822269477648e-05
2.088200521848165536e+01,3.299803740201887845e-05
2.089369250832330138e+01,3.311202665864765819e-05
2.090537979816495096e+01,3.322806386431009513e-05
2.091706708800659698e+01,3.334617753232041009e-05
2.092875437784824300e+01,3.346639683333856345e-05
2.094044166768988902e+01,3.358875161161123770e-05
2.095212895753153504e+01,3.371327240171005559e-05
2.096381624737318106e+01,3.383999044578427242e-05
2.097550353721482708e+01,3.396893771134519498e-05
2.098719082705647310e+01,3.410014690960113808e-05
2.099887811689811912e+01,3.423365151436193275e-05
2.101056540673976869e+01,3.436948578153288807e-05
2.102225269658141471e+01,3.450768476921869130e-05
2.103393998642306428e+01,3.464828435845951300e-05
2.104562727626471030e+01,3.479132127462054055e-05
2.105731456610635632e+01,3.493683310945945646e-05
2.106900185594800234e+01,3.508485834389520573e-05
2.108068914578964836e+01,3.523543637150370055e-05
2.109237643563129438e+01,3.538860752276667265e-05
2.110406372547294040e+01,3.554441309010101586e-05
2.111575101531458643e+01,3.570289535369692977e-05
2.112743830515623245e+01,3.586409760819478880e-05
2.113912559499788202e+01,3.602806419023142610e-05
2.115081288483952804e+01,3.619484050688789769e-05
2.116250017468117406e+01,3.636447306507281830e-05
2.117418746452282363e+01,3.653700950187546850e-05
2.118587475436446965e+01,3.671249861592531930e-05
2.119756204420611567e+01,3.689099039979676164e-05
2.120924933404776169e+01,3.707253607349715694e-05
2.122093662388940771e+01,3.725718811908087244e-05
2.123262391373105373e+01,3.744500031643159174e-05
2.124431120357269975e+01,3.763602778025827445e-05
2.125599849341434577e+01,3.783032699835146704e-05
2.126768578325599179e+01,3.802795587114903849e-05
2.127937307309764137e+01,3.822897375266260327e-05
2.129106036293928739e+01,3.843344149281750674e-05
2.130274765278093341e+01,3.864142148126325295e-05
2.131443494262258298e+01,3.885297769271143110e-05
2.132612223246422900e+01,3.906817573386247916e-05
2.133780952230587502e+01,3.928708289198563908e-05
2.134949681214752104e+01,3.950976818521746047e-05
2.136118410198916706e+01,3.973630241464914980e-05
2.137287139183081308e+01,3.996675821827538628e-05
2.138455868167245910e+01,4.020121012688070871e-05
2.139624597151410512e+01,4.043973462194300623e-05
2.140793326135575114e+01,4.068241019563752881e-05
2.141962055119740072e+01,4.092931741302879064e-05
2.143130784103904674e+01,4.118053897654116150e-05
2.144299513088069276e+01,4.143615979280493164e-05
2.145468242072234233e+01,4.169626704197674952e-05
2.146636971056398835e+01,4.196095024963988478e-05
2.147805700040563437e+01,4.223030136139530489e-05
2.148974429024728039e+01,4.250441482025723032e-05
2.150143158008892641e+01,4.278338764697540552e-05
2.151311886993057243e+01,4.306731952341046277e-05
2.152480615977221845e+01,4.335631287909538361e-05
2.153649344961386447e+01,4.365047298112297399e-05
2.154818073945551049e+01,4.394990802750564602e-05
2.155986802929716006e+01,4.425472924416172716e-05
2.157155531913880608e+01,4.456505098568905706e-05
2.158324260898045210e+01,4.488099084009736564e-05
2.159492989882210168e+01,4.520266973767572379e-05
2.160661718866374770e+01,4.553021206418357537e-05
2.161830447850539372e+01,4.586374577856308887e-05
2.162999176834703974e+01,4.620340253537860345e-05
2.164167905818868576e+01,4.654931781220217812e-05
2.165336634803033178e+01,4.690163104217448515e-05
2.166505363787197780e+01,4.726048575198217426e-05
2.167674092771362382e+01,4.762602970550635956e-05
2.168842821755527339e+01,4.799841505340947151e-05
2.170011550739691941e+01,4.837779848894228516e-05
2.171180279723856543e+01,4.876434141026974786e-05
2.172349008708021501e+01,4.915821008962653523e-05
2.173517737692186103e+01,4.955957584963402001e-05
2.174686466676350705e+01,4.996861524712746869e-05
2.175855195660515307e+01,5.038551026485939770e-05
2.177023924644679909e+01,5.081044851146825683e-05
2.178192653628844511e+01,5.124362343012136688e-05
2.179361382613009113e+01,5.168523451626489144e-05
2.180530111597173715e+01,5.213548754493748137e-05
2.181698840581338317e+01,5.259459480813059743e-05
2.182867569565503274e+01,5.306277536270616351e-05
2.184036298549667876e+01,5.354025528941019560e-05
2.185205027533832478e+01,5.402726796355611204e-05
2.186373756517997435e+01,5.452405433797899659e-05
2.187542485502162037e+01,5.503086323890200464e-05
2.188711214486326639e+01,5.554795167539396865e-05
2.189879943470491241e+01,5.607558516313305134e-05
2.191048672454655843e+01,5.661403806323958251e-05
2.192217401438820445e+01,5.716359393698391283e-05
2.193386130422985048e+01,5.772454591722476081e-05
2.194554859407149650e+01,5.829719709748595695e-05
2.195723588391314252e+01,5.888186093963517664e-05
2.196892317375479209e+01,5.947886170118782336e-05
2.198061046359643811e+01,6.008853488332223624e-05
2.199229775343808413e+01,6.071122770076367559e-05
2.200398504327973370e+01,6.134729957476228897e-05
2.201567233312137972e+01,6.199712265047236184e-05
2.202735962296302574e+01,6.266108234012499533e-05
2.203904691280467176e+01,6.333957789347027117e-05
2.205073420264631778e+01,6.403302299706749529e-05
2.206242149248796380e+01,6.474184640410156019e-05
2.207410878232960982e+01,6.546649259651568780e-05
2.208579607217125584e+01,6.620742248136893835e-05
2.209748336201290186e+01,6.696511412345555205e-05
2.210917065185455144e+01,6.774006351636004391e-05
2.212085794169619746e+01,6.853278539426832549e-05
2.213254523153784348e+01,6.934381408701931660e-05
2.214423252137949305e+01,7.017370442104404506e-05
2.215591981122113907e+01,7.102303266903075727e-05
2.216760710106278509e+01,7.189239755135333704e-05
2.217929439090443111e+01,7.278242129250741274e-05
2.219098168074607713e+01,7.369375073603854839e-05
2.220266897058772315e+01,7.462705852169136071e-05
2.221435626042936917e+01,7.558304432877998376e-05
2.222604355027101519e+01,7.656243619007132954e-05
2.223773084011266477e+01,7.756599188078909849e-05
2.224941812995431079e+01,7.859450038768494142e-05
2.226110541979595681e+01,7.964878346350020546e-05
2.227279270963760638e+01,8.072969727253126416e-05
2.228447999947925240e+01,8.183813413345519556e-05
2.229616728932089842e+01,8.297502436604411915e-05
2.230785457916254444e+01,8.414133824889942286e-05
2.231954186900419046e+01,8.533808809590462364e-05
2.233122915884583648e+01,8.656633045969416591e-05
2.234291644868748250e+01,8.782716847109555173e-05
2.235460373852912852e+01,8.912175432421939609e-05
2.236629102837077454e+01,9.045129191765295164e-05
2.237797831821242411e+01,9.181703966306526375e-05
2.238966560805407013e+01,9.322031347345894714e-05
2.240135289789571615e+01,9.466248994432815956e-05
2.241304018773736573e+01,9.614500974207813811e-05
2.242472747757901175e+01,9.766938121528766562e-05
2.243641476742065777e+01,9.923718424572624554e-05
2.244810205726230379e+01,1.008500743574816775e-04
2.245978934710394981e+01,1.025097871041666381e-04
2.247147663694559583e+01,1.042181427559180865e-04
2.248316392678724185e+01,1.059770513098314026e-04
2.249485121662888787e+01,1.077885178495907560e-04
2.250653850647053389e+01,1.096546482823876556e-04
2.251822579631218346e+01,1.115776554837885642e-04
2.252991308615382948e+01,1.135598658840401430e-04
2.254160037599547550e+01,1.156037265324387953e-04
2.255328766583712508e+01,1.177118126798232017e-04
2.256497495567877110e+01,1.198868359230835577e-04
2.257666224552041712e+01,1.221316529598093909e-04
2.258834953536206314e+01,1.244492750058630802e-04
2.260003682520370916e+01,1.268428779338849090e-04
2.261172411504535518e+01,1.293158131964928549e-04
2.262341140488700120e+01,1.318716196043601271e-04
2.263509869472864722e+01,1.345140360364950973e-04
2.264678598457029324e+01,1.372470151680055055e-04
2.265847327441194281e+01,1.400747383095085966e-04
2.267016056425358883e+01,1.430016314622587251e-04
2.268184785409523485e+01,1.460323827041767669e-04
2.269353514393688442e+01,1.491719610343534414e-04
2.270522243377853044e+01,1.524256368175520382e-04
2.271690972362017646e+01,1.557990039858734839e-04
2.272859701346182248e+01,1.592980041722997315e-04
2.274028430330346850e+01,1.629289529706577178e-04
2.275197159314511453e+01,1.666985685388405270e-04
2.276365888298676055e+01,1.706140027873270673e-04
2.277534617282840657e+01,1.746828754235311976e-04
2.278703346267005259e+01,1.789133111547814377e-04
2.279872075251170216e+01,1.833139803893330281e-04
2.281040804235334818e+01,1.878941438163900311e-04
2.282209533219499775e+01,1.926637012934686720e-04
2.283378262203664377e+01,1.976332455233187270e-04
2.284546991187828979e+01,2.028141210643009452e-04
2.285715720171993581e+01,2.082184892885076096e-04
2.286884449156158183e+01,2.138593999827346505e-04
2.288053178140322785e+01,2.197508703801192165e-04
2.289221907124487387e+01,2.259079725169479036e-04
2.290390636108651989e+01,2.323469299321256085e-04
2.291559365092816591e+01,2.390852248688522363e-04
2.292728094076981549e+01,2.461417173025006139e-04
2.293896823061146151e+01,2.535367773094397486e-04
2.295065552045310753e+01,2.612924325133965083e-04
