energy_eV,intensity
1.616022178580215041e+01,2.001072151997553006e-04
1.617190887230955809e+01,1.969189782386568822e-04
1.618359595881696578e+01,1.938091486539476860e-04
1.619528304532437346e+01,1.907751858337866343e-04
1.620697013183178115e+01,1.878146513435070852e-04
1.621865721833918883e+01,1.849252040342773298e-04
1.623034430484659651e+01,1.821045954227818971e-04
1.624203139135400420e+01,1.793506653248993360e-04
1.625371847786141188e+01,1.766613377275405084e-04
1.626540556436881957e+01,1.740346168839182635e-04
1.627709265087622725e+01,1.714685836185335247e-04
1.628877973738363494e+01,1.689613918291034758e-04
1.630046682389104262e+01,1.665112651735264936e-04
1.631215391039845031e+01,1.641164939307822193e-04
1.632384099690585799e+01,1.617754320254072178e-04
1.633552808341326568e+01,1.594864942058789629e-04
1.634721516992067336e+01,1.572481533678750365e-04
1.635890225642808460e+01,1.550589380139688449e-04
1.637058934293549228e+01,1.529174298418752552e-04
1.638227642944289997e+01,1.508222614538559344e-04
1.639396351595030765e+01,1.487721141803895132e-04
1.640565060245771534e+01,1.467657160116305555e-04
1.641733768896512302e+01,1.448018396306017923e-04
1.642902477547253071e+01,1.428793005424413285e-04
1.644071186197993839e+01,1.409969552943807940e-04
1.645239894848734608e+01,1.391536997814600877e-04
1.646408603499475376e+01,1.373484676332911941e-04
1.647577312150216144e+01,1.355802286774714625e-04
1.648746020800957268e+01,1.338479874755099251e-04
1.649914729451698037e+01,1.321507819273873004e-04
1.651083438102438805e+01,1.304876819410883012e-04
1.652252146753179574e+01,1.288577881636818244e-04
1.653420855403920342e+01,1.272602307707102376e-04
1.654589564054661111e+01,1.256941683108471995e-04
1.655758272705401879e+01,1.241587866029597153e-04
1.656926981356142647e+01,1.226532976828747623e-04
1.658095690006883416e+01,1.211769387973077214e-04
1.659264398657624184e+01,1.197289714425535043e-04
1.660433107308364953e+01,1.183086804456800459e-04
1.661601815959105721e+01,1.169153730860887983e-04
1.662770524609846490e+01,1.155483782554291884e-04
1.663939233260587258e+01,1.142070456539644136e-04
1.665107941911328027e+01,1.128907450215926346e-04
1.666276650562068795e+01,1.115988654018260984e-04
1.667445359212809564e+01,1.103308144371235047e-04
1.668614067863550332e+01,1.090860176940590734e-04
1.669782776514291101e+01,1.078639180168924509e-04
1.670951485165032224e+01,1.066639749081822644e-04
1.672120193815772993e+01,1.054856639351593842e-04
1.673288902466513761e+01,1.043284761606382298e-04
1.674457611117254530e+01,1.031919175973200622e-04
1.675626319767995298e+01,1.020755086843914988e-04
1.676795028418736067e+01,1.009787837853848828e-04
1.677963737069476835e+01,9.990129070631877670e-05
1.679132445720217603e+01,9.884259023318844200e-05
1.680301154370958372e+01,9.780225568792295194e-05
1.681469863021699140e+01,9.677987250197141796e-05
1.682638571672439909e+01,9.577503780672279657e-05
1.683807280323181033e+01,9.478736004000419763e-05
1.684975988973921801e+01,9.381645856794175464e-05
1.686144697624662570e+01,9.286196332149865154e-05
1.687313406275403338e+01,9.192351444704817377e-05
1.688482114926144106e+01,9.100076197036194509e-05
1.689650823576884875e+01,9.009336547342968371e-05
1.690819532227625643e+01,8.920099378355298065e-05
1.691988240878366412e+01,8.832332467418390156e-05
1.693156949529107180e+01,8.746004457700363435e-05
1.694325658179847949e+01,8.661084830476145039e-05
1.695494366830588717e+01,8.577543878441687961e-05
1.696663075481329486e+01,8.495352680014969749e-05
1.697831784132070254e+01,8.414483074582317914e-05
1.699000492782811023e+01,8.334907638650500879e-05
1.700169201433551791e+01,8.256599662866970777e-05
1.701337910084292560e+01,8.179533129872257162e-05
1.702506618735033328e+01,8.103682692950328105e-05
1.703675327385774096e+01,8.029023655444204215e-05
1.704844036036515220e+01,7.955531950905633104e-05
1.706012744687255989e+01,7.883184123949184903e-05
1.707181453337996757e+01,7.811957311782046973e-05
1.708350161988737526e+01,7.741829226382836941e-05
1.709518870639478294e+01,7.672778137303170622e-05
1.710687579290219063e+01,7.604782855067404612e-05
1.711856287940959831e+01,7.537822715146852881e-05
1.713024996591700599e+01,7.471877562485900229e-05
1.714193705242441368e+01,7.406927736558380042e-05
1.715362413893182136e+01,7.342954056933598901e-05
1.716531122543922905e+01,7.279937809332211868e-05
1.717699831194664029e+01,7.217860732153048083e-05
1.718868539845404797e+01,7.156705003452920101e-05
1.720037248496145565e+01,7.096453228361820356e-05
1.721205957146886334e+01,7.037088426917327110e-05
1.722374665797627102e+01,6.978594022302050362e-05
1.723543374448367871e+01,6.920953829469104221e-05
1.724712083099108639e+01,6.864152044140964964e-05
1.725880791749849408e+01,6.808173232167830200e-05
1.727049500400590176e+01,6.753002319232112290e-05
1.728218209051330945e+01,6.698624580886273789e-05
1.729386917702071713e+01,6.645025632911723615e-05
1.730555626352812482e+01,6.592191421987022540e-05
1.731724335003553250e+01,6.540108216654123667e-05
1.732893043654294019e+01,6.488762598571823478e-05
1.734061752305034787e+01,6.438141454046028675e-05
1.735230460955775555e+01,6.388231965826937327e-05
1.736399169606516324e+01,6.339021605163486293e-05
1.737567878257257092e+01,6.290498124105999619e-05
1.738736586907997861e+01,6.242649548048125779e-05
1.739905295558738629e+01,6.195464168499680165e-05
1.741074004209479753e+01,6.148930536082250465e-05
1.742242712860220522e+01,6.103037453739791195e-05
1.743411421510961290e+01,6.057773970156580038e-05
1.744580130161702058e+01,6.013129373375548285e-05
1.745748838812442827e+01,5.969093184609901499e-05
1.746917547463183595e+01,5.925655152241426899e-05
1.748086256113924364e+01,5.882805245999085290e-05
1.749254964764665132e+01,5.840533651311764470e-05
1.750423673415406256e+01,5.798830763829208667e-05
1.751592382066147024e+01,5.757687184105571521e-05
1.752761090716887793e+01,5.717093712439870739e-05
1.753929799367628561e+01,5.677041343868381490e-05
1.755098508018369330e+01,5.637521263303670174e-05
1.756267216669110098e+01,5.598524840815483170e-05
1.757435925319850867e+01,5.560043627048770221e-05
1.758604633970591635e+01,5.522069348774337591e-05
1.759773342621332404e+01,5.484593904567749463e-05
1.760942051272073172e+01,5.447609360612300016e-05
1.762110759922813941e+01,5.411107946622008714e-05
1.763279468573554709e+01,5.375082051880745841e-05
1.764448177224295478e+01,5.339524221393737632e-05
1.765616885875036246e+01,5.304427152147833815e-05
1.766785594525777014e+01,5.269783689477050510e-05
1.767954303176517783e+01,5.235586823530030166e-05
1.769123011827258551e+01,5.201829685836184899e-05
1.770291720477999320e+01,5.168505545967385826e-05
1.771460429128740088e+01,5.135607808292200573e-05
1.772629137779480857e+01,5.103130008819759070e-05
1.773797846430221625e+01,5.071065812130457834e-05
1.774966555080962394e+01,5.039409008390783440e-05
1.776135263731703517e+01,5.008153510449649695e-05
1.777303972382444286e+01,4.977293351013771121e-05
1.778472681033185054e+01,4.946822679899514697e-05
1.779641389683925823e+01,4.916735761359051989e-05
1.780810098334666591e+01,4.887026971478434525e-05
1.781978806985407360e+01,4.857690795645405746e-05
1.783147515636148128e+01,4.828721826084902399e-05
1.784316224286889252e+01,4.800114759460120354e-05
1.785484932937630020e+01,4.771864394537267802e-05
1.786653641588370789e+01,4.743965629911965523e-05
1.787822350239111557e+01,4.716413461795607588e-05
1.788991058889852326e+01,4.689202981859794648e-05
1.790159767540593094e+01,4.662329375137155900e-05
1.791328476191333863e+01,4.635787917976896827e-05
1.792497184842074631e+01,4.609573976053458626e-05
1.793665893492815400e+01,4.583683002426749059e-05
1.794834602143556168e+01,4.558110535652422791e-05
1.796003310794296937e+01,4.532852197940767864e-05
1.797172019445037705e+01,4.507903693362796981e-05
1.798340728095778474e+01,4.483260806102171402e-05
1.799509436746519242e+01,4.458919398751651670e-05
1.800678145397260010e+01,4.434875410652799188e-05
1.801846854048000779e+01,4.411124856277700131e-05
1.803015562698741547e+01,4.387663823651502098e-05
1.804184271349482316e+01,4.364488472814641388e-05
1.805352980000223084e+01,4.341595034323612298e-05
1.806521688650963853e+01,4.318979807789211198e-05
1.807690397301704621e+01,4.296639160451219279e-05
1.808859105952445390e+01,4.274569525788483155e-05
1.810027814603186513e+01,4.252767402163426329e-05
1.811196523253927282e+01,4.231229351500074713e-05
1.812365231904668050e+01,4.209951997994577032e-05
1.813533940555408819e+01,4.188932026857445604e-05
1.814702649206149587e+01,4.168166183086583035e-05
1.815871357856890356e+01,4.147651270270262715e-05
1.817040066507631124e+01,4.127384149419279088e-05
1.818208775158371893e+01,4.107361737827443720e-05
1.819377483809113016e+01,4.087581007959693278e-05
1.820546192459853785e+01,4.068038986367091144e-05
1.821714901110594553e+01,4.048732752627905455e-05
1.822883609761335322e+01,4.029659438314205864e-05
1.824052318412076090e+01,4.010816225983220772e-05
1.825221027062816859e+01,3.992200348192801118e-05
1.826389735713557627e+01,3.973809086540402551e-05
1.827558444364298396e+01,3.955639770724936804e-05
1.828727153015039164e+01,3.937689777630893267e-05
1.829895861665779933e+01,3.919956530434192711e-05
1.831064570316520701e+01,3.902437497729159917e-05
1.832233278967261469e+01,3.885130192676109021e-05
1.833401987618002238e+01,3.868032172168996759e-05
1.834570696268743006e+01,3.851141036022644214e-05
1.835739404919483775e+01,3.834454426179011378e-05
1.836908113570224543e+01,3.817970025932061035e-05
1.838076822220965312e+01,3.801685559170731542e-05
1.839245530871706080e+01,3.785598789639571928e-05
1.840414239522446849e+01,3.769707520216592774e-05
1.841582948173187617e+01,3.754009592207908680e-05
1.842751656823928386e+01,3.738502884658750816e-05
1.843920365474669154e+01,3.723185313680457237e-05
1.845089074125410278e+01,3.708054831793028270e-05
1.846257782776151046e+01,3.693109427282915622e-05
1.847426491426891815e+01,3.678347123575581703e-05
1.848595200077632583e+01,3.663765978622585915e-05
1.849763908728373352e+01,3.649364084302758778e-05
1.850932617379114120e+01,3.635139565837174573e-05
1.852101326029854889e+01,3.621090581217572835e-05
1.853270034680596012e+01,3.607215320647910202e-05
1.854438743331336781e+01,3.593512005998764135e-05
1.855607451982077549e+01,3.579978890274208348e-05
1.856776160632818318e+01,3.566614257090974284e-05
1.857944869283559086e+01,3.553416420169529320e-05
1.859113577934299855e+01,3.540383722836828453e-05
1.860282286585040623e+01,3.527514537540475849e-05
1.861450995235781392e+01,3.514807265374022508e-05
1.862619703886522160e+01,3.502260335613150674e-05
1.863788412537262928e+01,3.489872205262507820e-05
1.864957121188003697e+01,3.477641358612930676e-05
1.866125829838744465e+01,3.465566306808847211e-05
1.867294538489485234e+01,3.453645587425626837e-05
1.868463247140226002e+01,3.441877764056645758e-05
1.869631955790966771e+01,3.430261425909869561e-05
1.870800664441707539e+01,3.418795187413737604e-05
1.871969373092448308e+01,3.407477687832153332e-05
1.873138081743189076e+01,3.396307590888379967e-05
1.874306790393929845e+01,3.385283584397649791e-05
1.875475499044670613e+01,3.374404379908316269e-05
1.876644207695411382e+01,3.363668712351347746e-05
1.877812916346152150e+01,3.353075339698004167e-05
1.878981624996893274e+01,3.342623042625522656e-05
1.880150333647634042e+01,3.332310624190664924e-05
1.881319042298374811e+01,3.322136909510906938e-05
1.882487750949115579e+01,3.312100745453200394e-05
1.883656459599856348e+01,3.302201000330099985e-05
1.884825168250597116e+01,3.292436563603112136e-05
1.885993876901337885e+01,3.282806345593150679e-05
1.887162585552078653e+01,3.273309277197926684e-05
1.888331294202819777e+01,3.263944309616173507e-05
1.889500002853560545e+01,3.254710414078557291e-05
1.890668711504301314e+01,3.245606581585127931e-05
1.891837420155042082e+01,3.236631822649236614e-05
1.893006128805782851e+01,3.227785167047759357e-05
1.894174837456523619e+01,3.219065663577524213e-05
1.895343546107264388e+01,3.210472379817837793e-05
1.896512254758005156e+01,3.202004401898985060e-05
1.897680963408745924e+01,3.193660834276622443e-05
1.898849672059486693e+01,3.185440799511932809e-05
1.900018380710227461e+01,3.177343438057463683e-05
1.901187089360968230e+01,3.169367908048548437e-05
1.902355798011708998e+01,3.161513385100220991e-05
1.903524506662449767e+01,3.153779062109512900e-05
1.904693215313190535e+01,3.146164149063079303e-05
1.905861923963931304e+01,3.138667872850047327e-05
1.907030632614672072e+01,3.131289477080002935e-05
1.908199341265412841e+01,3.124028221906059304e-05
1.909368049916153609e+01,3.116883383852903029e-05
1.910536758566894378e+01,3.109854255649765331e-05
1.911705467217635146e+01,3.102940146068243027e-05
1.912874175868375914e+01,3.096140379764887959e-05
1.914042884519117038e+01,3.089454297128514063e-05
1.915211593169857807e+01,3.082881254132167854e-05
1.916380301820598575e+01,3.076420622189650534e-05
1.917549010471339344e+01,3.070071788016609331e-05
1.918717719122080112e+01,3.063834153496074067e-05
1.919886427772820880e+01,3.057707135548422695e-05
1.921055136423561649e+01,3.051690166005711764e-05
1.922223845074302773e+01,3.045782691490317261e-05
1.923392553725043541e+01,3.039984173297853319e-05
1.924561262375784310e+01,3.034294087284302021e-05
1.925729971026525078e+01,3.028711923757327560e-05
1.926898679677265847e+01,3.023237187371730005e-05
1.928067388328006615e+01,3.017869397028990586e-05
1.929236096978747383e+01,3.012608085780884085e-05
1.930404805629488152e+01,3.007452800737110912e-05
1.931573514280228920e+01,3.002403102976920060e-05
1.932742222930969689e+01,2.997458567464697524e-05
1.933910931581710457e+01,2.992618782969477505e-05
1.935079640232451226e+01,2.987883351988361149e-05
1.936248348883191994e+01,2.983251890673809943e-05
1.937417057533932763e+01,2.978724028764793462e-05
1.938585766184673531e+01,2.974299409521761965e-05
1.939754474835414300e+01,2.969977689665440480e-05
1.940923183486155068e+01,2.965758539319402335e-05
1.942091892136895837e+01,2.961641641956427922e-05
1.943260600787636605e+01,2.957626694348620887e-05
1.944429309438377373e+01,2.953713406521270933e-05
1.945598018089118142e+01,2.949901501710461166e-05
1.946766726739858910e+01,2.946190716324390205e-05
1.947935435390600034e+01,2.942580799908430040e-05
1.949104144041340803e+01,2.939071515113895246e-05
1.950272852692081571e+01,2.935662637670512383e-05
1.951441561342822339e+01,2.932353956362618706e-05
1.952610269993563108e+01,2.929145273009053606e-05
1.953778978644303876e+01,2.926036402446777329e-05
1.954947687295044645e+01,2.923027172518189877e-05
1.956116395945785769e+01,2.920117424062186002e-05
1.957285104596526537e+01,2.917307010908929351e-05
1.958453813247267306e+01,2.914595799878367109e-05
1.959622521898008074e+01,2.911983670782495305e-05
1.960791230548748842e+01,2.909470516431388666e-05
1.961959939199489611e+01,2.907056242643002829e-05
1.963128647850230379e+01,2.904740768256773955e-05
1.964297356500971148e+01,2.902524025151036102e-05
1.965466065151711916e+01,2.900405958264264811e-05
1.966634773802452685e+01,2.898386525620184857e-05
1.967803482453193453e+01,2.896465698356758765e-05
1.968972191103934222e+01,2.894643460759088280e-05
1.970140899754674990e+01,2.892919810296244715e-05
1.971309608405415759e+01,2.891294757662083744e-05
1.972478317056156527e+01,2.889768326820050051e-05
1.973647025706897296e+01,2.888340555052031826e-05
1.974815734357638064e+01,2.887011493011287105e-05
1.975984443008378832e+01,2.885781204779484666e-05
1.977153151659119601e+01,2.884649767927912660e-05
1.978321860309860369e+01,2.883617273582881075e-05
1.979490568960601138e+01,2.882683826495382746e-05
1.980659277611341906e+01,2.881849545115050843e-05
1.981827986262082675e+01,2.881114561668472157e-05
1.982996694912823799e+01,2.880479022241901895e-05
1.984165403563564567e+01,2.879943086868447089e-05
1.985334112214305335e+01,2.879506929619772145e-05
1.986502820865046104e+01,2.879170738702388526e-05
1.987671529515786872e+01,2.878934716558594997e-05
1.988840238166527641e+01,2.878799079972138545e-05
1.990008946817268409e+01,2.878764060178662731e-05
1.991177655468009533e+01,2.878829902981018353e-05
1.992346364118750301e+01,2.878996868869514340e-05
1.993515072769491070e+01,2.879265233147186473e-05
1.994683781420231838e+01,2.879635286060169304e-05
1.995852490070972607e+01,2.880107332933251588e-05
1.997021198721713375e+01,2.880681694310715835e-05
1.998189907372454144e+01,2.881358706102540602e-05
1.999358616023194912e+01,2.882138719736069874e-05
2.000527324673935681e+01,2.883022102313252533e-05
2.001696033324676449e+01,2.884009236773544754e-05
2.002864741975417218e+01,2.885100522062591190e-05
2.004033450626157986e+01,2.886296373306798126e-05
2.005202159276898755e+01,2.887597221993894479e-05
2.006370867927639523e+01,2.889003516159634118e-05
2.007539576578380291e+01,2.890515720580722866e-05
2.008708285229121060e+01,2.892134316974135180e-05
2.009876993879861828e+01,2.893859804202919097e-05
2.011045702530602597e+01,2.895692698488660225e-05
2.012214411181343365e+01,2.897633533630706738e-05
2.013383119832084134e+01,2.899682861232343779e-05
2.014551828482824902e+01,2.901841250934036518e-05
2.015720537133565671e+01,2.904109290653909240e-05
2.016889245784306794e+01,2.906487586835630217e-05
2.018057954435047563e+01,2.908976764703851436e-05
2.019226663085788331e+01,2.911577468527399689e-05
2.020395371736529100e+01,2.914290361890376245e-05
2.021564080387269868e+01,2.917116127971357883e-05
2.022732789038010637e+01,2.920055469830896817e-05
2.023901497688751405e+01,2.923109110707508904e-05
2.025070206339492529e+01,2.926277794322352748e-05
2.026238914990233297e+01,2.929562285192820276e-05
2.027407623640974066e+01,2.932963368955245444e-05
2.028576332291714834e+01,2.936481852696968598e-05
2.029745040942455603e+01,2.940118565297969935e-05
2.030913749593196371e+01,2.943874357782341755e-05
2.032082458243937140e+01,2.947750103679813987e-05
2.033251166894677908e+01,2.951746699397622654e-05
2.034419875545418677e+01,2.955865064602959820e-05
2.035588584196159445e+01,2.960106142616297746e-05
2.036757292846900214e+01,2.964470900815861006e-05
2.037926001497640982e+01,2.968960331053544747e-05
2.039094710148381751e+01,2.973575450082579242e-05
2.040263418799122519e+01,2.978317299997255193e-05
2.041432127449863287e+01,2.983186948685034341e-05
2.042600836100604056e+01,2.988185490291375736e-05
2.043769544751344824e+01,2.993314045697631048e-05
2.044938253402085593e+01,2.998573763012361284e-05
2.046106962052826361e+01,3.003965818076441511e-05
2.047275670703567130e+01,3.009491414982346598e-05
2.048444379354307898e+01,3.015151786608004237e-05
2.049613088005048667e+01,3.020948195165627567e-05
2.050781796655789435e+01,3.026881932765945168e-05
2.051950505306530559e+01,3.032954321998282765e-05
2.053119213957271327e+01,3.039166716526913044e-05
2.054287922608012096e+01,3.045520501704196382e-05
2.055456631258752864e+01,3.052017095200937677e-05
2.056625339909493633e+01,3.058657947654502422e-05
2.057794048560234401e+01,3.065444543335188026e-05
2.058962757210975170e+01,3.072378400831401638e-05
2.060131465861716293e+01,3.079461073754184209e-05
2.061300174512457062e+01,3.086694151461661506e-05
2.062468883163197830e+01,3.094079259804032630e-05
2.063637591813938599e+01,3.101618061889677434e-05
2.064806300464679367e+01,3.109312258873052343e-05
2.065975009115420136e+01,3.117163590765016277e-05
2.067143717766160904e+01,3.125173837266273128e-05
2.068312426416901673e+01,3.133344818624649741e-05
2.069481135067642441e+01,3.141678396516918870e-05
2.070649843718383210e+01,3.150176474955953854e-05
2.071818552369123978e+01,3.158841001223977992e-05
2.072987261019864746e+01,3.167673966832741444e-05
2.074155969670605515e+01,3.176677408511456417e-05
2.075324678321346283e+01,3.185853409223371544e-05
2.076493386972087052e+01,3.195204099211907046e-05
2.077662095622827820e+01,3.204731657077251899e-05
2.078830804273568589e+01,3.214438310884449630e-05
2.079999512924309357e+01,3.224326339303936308e-05
2.081168221575050126e+01,3.234398072785620368e-05
2.082336930225790894e+01,3.244655894767552547e-05
2.083505638876531663e+01,3.255102242920349424e-05
2.084674347527272431e+01,3.265739610428517771e-05
2.085843056178013555e+01,3.276570547309902854e-05
2.087011764828754323e+01,3.287597661774512914e-05
2.088180473479495092e+01,3.298823621624056798e-05
2.089349182130235860e+01,3.310251155693505942e-05
2.090517890780976629e+01,3.321883055336131513e-05
2.091686599431717397e+01,3.333722175953449872e-05
2.092855308082458166e+01,3.345771438571632883e-05
2.094024016733199289e+01,3.358033831465924662e-05
2.095192725383940058e+01,3.370512411834716138e-05
2.096361434034680826e+01,3.383210307525014860e-05
2.097530142685421595e+01,3.396130718811021744e-05
2.098698851336162363e+01,3.409276920227712103e-05
2.099867559986903132e+01,3.422652262461291890e-05
2.101036268637643900e+01,3.436260174298552542e-05
2.102204977288384669e+01,3.450104164637170874e-05
2.103373685939125437e+01,3.464187824559108168e-05
2.104542394589866205e+01,3.478514829469360914e-05
2.105711103240606974e+01,3.493088941302379319e-05
2.106879811891347742e+01,3.507914010798568634e-05
2.108048520542088511e+01,3.522993979853420522e-05
2.109217229192829279e+01,3.538332883941871105e-05
2.110385937843570048e+01,3.553934854620637544e-05
2.111554646494310816e+01,3.569804122111366987e-05
2.112723355145051585e+01,3.585945017967563848e-05
2.113892063795792353e+01,3.602361977828387430e-05
2.115060772446533122e+01,3.619059544262526423e-05
2.116229481097273890e+01,3.636042369705505875e-05
2.117398189748014659e+01,3.653315219493915065e-05
2.118566898398755427e+01,3.670882975000207320e-05
2.119735607049496551e+01,3.688750636871848199e-05
2.120904315700237319e+01,3.706923328378766659e-05
2.122073024350978088e+01,3.725406298873301685e-05
2.123241733001718856e+01,3.744204927366832794e-05
2.124410441652459625e+01,3.763324726227692776e-05
2.125579150303200393e+01,3.782771345005003744e-05
2.126747858953941162e+01,3.802550574383337768e-05
2.127916567604681930e+01,3.822668350273310017e-05
2.129085276255423054e+01,3.843130758043452954e-05
2.130253984906163822e+01,3.863944036898916555e-05
2.131422693556904591e+01,3.885114584412881130e-05
2.132591402207645359e+01,3.906648961216668196e-05
2.133760110858386128e+01,3.928553895855009905e-05
2.134928819509126896e+01,3.950836289813046604e-05
2.136097528159867664e+01,3.973503222722051063e-05
2.137266236810608433e+01,3.996561957751132671e-05
2.138434945461349201e+01,4.020019947192519840e-05
2.139603654112089970e+01,4.043884838248382711e-05
2.140772362762830738e+01,4.068164479027528265e-05
2.141941071413571507e+01,4.092866924760670591e-05
2.143109780064312275e+01,4.118000444243414106e-05
2.144278488715053044e+01,4.143573526516499512e-05
2.145447197365793812e+01,4.169594887793328481e-05
2.146615906016534581e+01,4.196073478645248605e-05
2.147784614667275349e+01,4.223018491455601895e-05
2.148953323318016118e+01,4.250439368154059871e-05
2.150122031968756886e+01,4.278345808243309704e-05
2.151290740619497655e+01,4.306747777130798255e-05
2.152459449270238423e+01,4.335655514778793133e-05
2.153628157920979191e+01,4.365079544686739513e-05
2.154796866571720315e+01,4.395030683220540655e-05
2.155965575222461084e+01,4.425520049304109657e-05
2.157134283873201852e+01,4.456559074489437207e-05
2.158302992523942621e+01,4.488159513421981797e-05
2.159471701174683389e+01,4.520333454719321220e-05
2.160640409825424157e+01,4.553093332281754277e-05
2.161809118476164926e+01,4.586451937054515377e-05
2.162977827126906050e+01,4.620422429262363833e-05
2.164146535777646818e+01,4.655018351138225780e-05
2.165315244428387587e+01,4.690253640168979535e-05
2.166483953079128355e+01,4.726142642882289006e-05
2.167652661729869124e+01,4.762700129200022860e-05
2.168821370380609892e+01,4.799941307384960644e-05
2.169990079031350660e+01,4.837881839608939867e-05
2.171158787682091429e+01,4.876537858172141709e-05
2.172327496332832197e+01,4.915925982404800682e-05
2.173496204983572966e+01,4.956063336284321705e-05
2.174664913634313734e+01,4.996967566802609513e-05
2.175833622285054503e+01,5.038656863120322853e-05
2.177002330935795271e+01,5.081149976546770315e-05
2.178171039586536040e+01,5.124466241386405567e-05
2.179339748237276808e+01,5.168625596695066473e-05
2.180508456888017577e+01,5.213648608991632819e-05
2.181677165538758345e+01,5.259556495973317783e-05
2.182845874189499114e+01,5.306371151285583880e-05
2.184014582840239882e+01,5.354115170400591914e-05
2.185183291490980650e+01,5.402811877661247916e-05
2.186352000141721419e+01,5.452485354551193388e-05
2.187520708792462187e+01,5.503160469254644442e-05
2.188689417443203311e+01,5.554862907573795722e-05
2.189858126093944080e+01,5.607619205275363378e-05
2.191026834744684848e+01,5.661456781942517016e-05
2.192195543395425616e+01,5.716403976412441054e-05
2.193364252046166385e+01,5.772490083885208642e-05
2.194532960696907153e+01,5.829745394794548480e-05
2.195701669347647922e+01,5.888201235536740365e-05
2.196870377998388690e+01,5.947890011159848547e-05
2.198039086649129814e+01,6.008845250121854750e-05
2.199207795299870583e+01,6.071101651232948317e-05
2.200376503950611351e+01,6.134695132904923354e-05
2.201545212601352119e+01,6.199662884837764789e-05
2.202713921252092888e+01,6.266043422282491910e-05
2.203882629902833656e+01,6.333876643027986004e-05
2.205051338553574425e+01,6.403203887269156419e-05
2.206220047204315193e+01,6.474068000524157572e-05
2.207388755855055962e+01,6.546513399779384245e-05
2.208557464505796730e+01,6.620586143052915678e-05
2.209726173156537499e+01,6.696334002579727523e-05
2.210894881807278267e+01,6.773806541835842795e-05
2.212063590458019036e+01,6.853055196633212032e-05
2.213232299108759804e+01,6.934133360533098098e-05
2.214401007759500573e+01,7.017096474842730522e-05
2.215569716410241341e+01,7.102002123478506988e-05
2.216738425060982109e+01,7.188910132998764307e-05
2.217907133711722878e+01,7.277882678130612431e-05
2.219075842362463646e+01,7.368984393138373879e-05
2.220244551013204415e+01,7.462282489406137401e-05
2.221413259663945183e+01,7.557846879633829706e-05
2.222581968314685952e+01,7.655750309075387637e-05
2.223750676965427076e+01,7.756068494279033416e-05
2.224919385616167844e+01,7.858880269823679133e-05
2.226088094266908612e+01,7.964267743582907947e-05
2.227256802917649381e+01,8.072316461086963268e-05
2.228425511568390149e+01,8.183115579597704061e-05
2.229594220219130918e+01,8.296758052557790637e-05
2.230762928869871686e+01,8.413340825126803960e-05
2.231931637520612810e+01,8.532965041572505849e-05
2.233100346171353578e+01,8.655736265345620668e-05
2.234269054822094347e+01,8.781764712732968519e-05
2.235437763472835115e+01,8.911165501054122968e-05
2.236606472123575884e+01,9.044058912445990348e-05
2.237775180774316652e+01,9.180570674364012533e-05
2.238943889425057421e+01,9.320832258021754873e-05
2.240112598075798189e+01,9.464981196091993524e-05
2.241281306726538958e+01,9.613161421103213772e-05
2.242450015377279726e+01,9.765523626086635247e-05
2.243618724028020495e+01,9.922225649161636404e-05
2.244787432678761263e+01,1.008343288389279340e-04
2.245956141329502032e+01,1.024931871741127529e-04
2.247124849980242800e+01,1.042006499846833437e-04
2.248293558630983568e+01,1.059586253778089772e-04
2.249462267281724337e+01,1.077691164324073533e-04
2.250630975932465105e+01,1.096342269279127548e-04
2.251799684583205874e+01,1.115561674803248701e-04
2.252968393233946642e+01,1.135372621189685056e-04
2.254137101884687411e+01,1.155799553405125352e-04
2.255305810535428179e+01,1.176868196802430982e-04
2.256474519186168948e+01,1.198605638443950777e-04
2.257643227836910071e+01,1.221040414515656180e-04
2.258811936487650840e+01,1.244202604359018259e-04
2.259980645138391608e+01,1.268123931699544570e-04
2.261149353789132377e+01,1.292837873708239786e-04
2.262318062439873145e+01,1.318379778596497174e-04
2.263486771090613914e+01,1.344786992516055070e-04
2.264655479741354682e+01,1.372098996615078964e-04
2.265824188392095451e+01,1.400357555190014157e-04
2.266992897042836574e+01,1.429606875971802568e-04
2.268161605693577343e+01,1.459893783695646982e-04
2.269330314344318111e+01,1.491267908227601367e-04
2.270499022995058880e+01,1.523781888659901727e-04
2.271667731645799648e+01,1.557491594943228620e-04
2.272836440296540417e+01,1.592456368799295425e-04
2.274005148947281185e+01,1.628739285854633617e-04
2.275173857598021954e+01,1.666407441159043282e-04
2.276342566248762722e+01,1.705532260503497084e-04
2.277511274899503491e+01,1.746189840236441447e-04
2.278679983550244259e+01,1.788461318599319106e-04
2.279848692200985028e+01,1.832433281967128964e-04
2.281017400851725796e+01,1.878198209794586086e-04
2.282186109502466564e+01,1.925854962540376461e-04
2.283354818153207333e+01,1.975509317379953557e-04
2.284523526803948101e+01,2.027274557131603897e-04
2.285692235454688870e+01,2.081272118523209589e-04
2.286860944105429638e+01,2.137632306732407147e-04
2.288029652756170407e+01,2.196495084057482840e-04
2.289198361406911175e+01,2.258010941640026064e-04
2.290367070057651944e+01,2.322341864386481835e-04
2.291535778708392712e+01,2.389662400652008340e-04
2.292704487359133836e+01,2.460160849889377055e-04
2.293873196009874604e+01,2.534040583367184194e-04
2.295041904660615373e+01,2.611521515273008617e-04
